unique_id,timepoint,domain,gender,age,block_order,block_type,trial_type,rt,accuracy,mean_rt
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt1,1001,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt2,1305,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt3,1347,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt2,1116,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt4,1278,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt2,1237,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt1,1245,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt4,1074,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt3,1312,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt2,968,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt1,1448,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt2,893,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt1,1199,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt2,1324,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt1,1064,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt4,969,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt3,1224,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt2,1291,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt3,1121,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt2,1296,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt3,1507,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt1,1110,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt4,998,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt2,1015,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt3,1062,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt1,2062,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt3,1335,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt1,913,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt4,1098,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt3,915,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt4,830,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt2,1168,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt4,1637,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt1,930,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt4,1248,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt2,1046,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt3,1094,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt4,1648,0,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt3,973,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt2,1125,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt1,1290,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt2,1205,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt4,1193,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt1,1200,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt4,1186,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt3,861,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt4,1019,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt2,1111,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt3,1200,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt1,1003,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt2,905,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt1,1010,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt4,1859,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt1,1119,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt2,941,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt3,1362,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt2,922,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt1,882,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt3,1085,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt4,946,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt1,1373,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt3,1067,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt2,1119,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt3,1164,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt2,1003,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt4,1261,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt3,964,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt4,977,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt3,880,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt2,890,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt3,1001,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt4,1112,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt1,1079,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt3,1323,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt2,963,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt1,852,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt4,1270,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt1,919,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt2,1039,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt1,884,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt4,1166,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt2,1563,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt4,1201,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,con,tt1,1116,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt1,1324,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt4,1260,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt3,883,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt1,1284,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt2,834,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt3,1047,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt1,1305,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt2,912,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt3,1146,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt2,965,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt4,1070,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt1,1208,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt2,939,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt4,1043,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt3,1109,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt1,1319,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt3,1326,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt4,918,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt3,1126,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt4,1178,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt2,892,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt1,1287,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt4,1172,1,1200
Non-words 18,baseline,Non-words,Female,41,incon,incon,tt2,1016,1,1200
Non-words 45,baseline,Non-words,Female,20,con,incon,tt2,1652,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt4,856,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt3,620,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt4,677,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt1,1154,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt2,1769,0,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt3,814,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt2,1205,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt1,877,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt3,528,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt4,1033,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt3,591,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt1,770,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt4,919,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt1,1027,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt3,590,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt2,1448,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt4,946,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt2,886,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt1,868,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt3,621,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt4,679,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt2,1313,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt1,1021,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt4,1017,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt3,969,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt1,662,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt4,1038,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt3,685,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt2,1270,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt3,980,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt2,1807,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt3,1466,0,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt1,936,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt2,1373,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt4,734,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt1,1109,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt3,807,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt2,1265,0,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt3,768,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt2,1174,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt1,1871,0,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt4,1496,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt2,1089,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt1,1379,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt4,744,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt1,1291,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt4,1388,0,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt4,1142,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt1,1715,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt2,1094,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt4,730,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt2,887,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt1,892,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt4,735,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt1,2572,0,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt3,910,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt2,1127,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt3,816,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt2,882,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt4,889,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt2,966,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt3,969,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt1,864,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt3,1113,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt4,714,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt3,705,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt1,748,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt4,1358,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt1,1204,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt3,944,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt2,1200,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt2,1646,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt1,857,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt3,865,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt1,735,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt4,682,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt1,654,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt4,742,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt1,1636,0,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt4,1695,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt3,735,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt4,637,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt3,807,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt2,1125,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt4,1265,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt1,1063,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt4,1196,0,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt2,1832,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt3,889,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt2,2074,0,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt3,1767,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt1,1313,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt2,1910,0,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt3,766,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt2,1882,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt2,1340,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt4,798,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt1,1195,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt2,1475,0,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt1,1309,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt2,944,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt4,1271,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt3,893,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt1,1009,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt4,797,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt2,1202,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt3,815,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt1,879,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt4,1174,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt3,655,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt4,1563,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt2,2368,0,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt1,1075,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt3,1164,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt1,1093,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt2,1625,0,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt3,862,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt4,1085,1,1110
Non-words 45,baseline,Non-words,Female,20,con,incon,tt3,722,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt4,2952,0,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt1,2166,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt2,776,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt4,902,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt2,1134,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt4,774,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt3,959,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt1,871,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt3,940,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt4,2026,0,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt2,2489,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt3,1209,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt1,781,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt2,1359,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt3,1266,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt1,788,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt2,1154,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt3,807,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt4,850,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt1,745,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt3,762,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt4,1062,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt1,855,1,1110
Non-words 45,baseline,Non-words,Female,20,con,con,tt2,768,1,1110
Non-words 47,baseline,Non-words,Female,20,con,incon,tt1,1059,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt3,893,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt2,948,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt3,893,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt4,905,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt3,778,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt4,814,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt2,1332,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt1,832,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt3,906,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt4,1229,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt2,1054,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt1,968,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt2,935,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt1,1057,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt4,1253,0,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt1,1376,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt2,996,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt3,1328,0,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt4,838,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt2,1014,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt1,813,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt4,848,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt3,662,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt1,762,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt4,990,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt2,868,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt4,1364,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt1,819,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt4,1301,0,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt3,769,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt1,930,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt3,953,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt2,776,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt3,1258,0,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt1,1130,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt4,1220,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt3,1228,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt4,1296,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt2,870,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt3,1025,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt2,1379,0,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt1,1779,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt2,1145,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt3,1780,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt1,946,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt4,1120,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt2,1099,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt3,922,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt2,977,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt4,888,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt1,1146,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt3,1141,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt4,1080,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt2,1279,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt4,749,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt3,1072,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt4,944,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt1,925,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt2,1043,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt3,918,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt1,1362,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt3,864,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt2,1271,0,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt4,1393,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt3,1460,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt1,1159,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt2,955,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt1,915,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt4,1339,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt1,1055,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt2,816,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt3,1080,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt4,867,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt3,802,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt2,819,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt4,1081,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt2,925,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt1,582,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt2,580,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt3,850,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt1,826,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt3,822,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt2,784,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt4,846,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt2,757,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt1,2114,0,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt4,1160,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt1,874,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt4,1367,0,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt3,1393,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt1,973,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt3,839,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt1,768,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt4,1104,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt2,958,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt2,1163,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt4,880,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt2,1005,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt3,944,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt2,946,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt3,819,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt1,1332,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt3,739,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt4,835,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt3,990,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt2,1292,0,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt4,769,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt1,764,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt3,921,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt1,1138,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt4,804,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt3,643,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt1,1263,0,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt4,1253,0,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt1,1554,0,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt4,1768,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt2,1107,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt1,798,1,1056
Non-words 47,baseline,Non-words,Female,20,con,incon,tt2,1295,1,1056
Non-words 47,baseline,Non-words,Female,20,con,con,tt2,809,1,1056
